Rodage_U,V1_torque,Rodage_I,V2_torque,SnapRingMidPointForce,Premier angle,SnapRingPeakForce,Deuxième angle,Vissage_M8_torque,Capuchon_insertion,StartLinePeakForce,Vissage_M8_angle_log,SnapRingFinalStroke_exp,Binar OP130_Resultat_Global_v
11.98,1,117.63,1,96.41,155.5,177.2,147.8,12.16,0.0,25.17,3.380994674344636,469770.7083161708,0
11.97,1,113.59,1,102.64,173.4,155.99,172.3,12.31,1.0,25.95,2.7013612129514133,373248.61322898994,0
11.98,1,116.53,1,100.87,166.4,177.62,151.7,12.26,0.0,25.08,2.6100697927420065,484077.356302953,0
11.97,0,108.11,0,107.56,149.8,149.58,172.5,12.21,1.0,24.07,3.5610460826040513,469770.7083161708,0
11.97,1,111.83,1,100.89,162.9,164.36,192.0,12.19,0.0,23.51,3.1135153092103742,479260.7061294755,0
11.97,0,112.4,0,82.77,156.1,156.3,155.2,12.32,1.0,19.04,2.681021528714291,484077.356302953,0
11.97,1,112.19,1,92.47,138.0,154.53,161.6,12.17,0.0,24.93,2.917770732084279,400312.1913298826,0
11.97,1,115.16,1,106.59,155.7,188.75,158.9,12.2,0.0,27.47,2.9231615807191558,474491.98242599616,0
11.97,1,117.56,1,99.2,147.8,172.72,156.7,12.11,0.0,28.33,3.6082115510464816,404335.3957385773,0
11.97,0,112.79,0,94.23,175.1,143.44,165.2,12.24,1.0,19.96,3.0726933146901194,503832.9279826815,0
11.97,1,110.62,1,104.43,141.9,150.72,159.0,12.29,0.0,24.94,2.6100697927420065,384615.72579367505,0
11.97,0,113.56,0,106.07,154.6,153.58,148.8,12.2,1.0,25.5,2.89591193827178,460468.6250498847,0
11.97,0,111.07,0,96.53,147.6,139.44,138.0,12.25,1.0,21.97,2.5952547069568657,484077.356302953,0
11.98,1,117.86,1,98.83,149.8,161.93,176.3,12.18,0.0,22.98,3.044522437723423,484077.356302953,0
11.97,1,116.02,1,108.46,145.3,158.16,191.0,12.33,1.0,26.56,3.0633909220278057,373248.61322898994,0
11.98,1,110.81,1,101.46,162.9,161.41,175.8,12.31,1.0,27.32,2.6878474937846906,369534.7274744691,0
11.97,0,120.09,0,95.91,139.5,155.31,146.8,12.27,1.0,22.63,2.5952547069568657,484077.356302953,0
11.97,1,117.13,1,100.26,176.5,167.73,153.7,12.27,0.0,22.38,2.5877640352277083,474491.98242599616,0
11.97,0,114.81,0,96.03,169.0,138.57,168.2,12.25,1.0,23.29,2.9014215940827497,474491.98242599616,0
11.97,1,113.2,1,102.11,174.0,158.28,164.7,12.27,0.0,25.15,2.8449093838194073,474491.98242599616,0
11.97,1,112.71,1,94.92,156.2,151.74,149.2,12.26,0.0,24.83,2.8154087194227095,484077.356302953,0
11.97,1,105.8,1,96.64,143.2,159.95,146.9,12.34,1.0,24.77,2.653241964607215,373248.61322898994,0
11.97,0,111.95,0,100.84,139.9,153.32,136.5,12.27,1.0,23.43,2.667228206581955,455886.88567734644,0
11.97,1,112.26,1,96.21,153.6,154.91,158.5,12.25,0.0,24.44,3.6454498961866,479260.7061294755,0
11.97,1,114.62,1,95.42,172.5,155.37,184.8,12.31,0.0,24.76,2.5416019934645457,331041.82304912945,0
11.98,1,116.11,1,100.01,175.8,163.67,168.3,12.29,0.0,24.37,2.4932054526026954,479260.7061294755,0
11.97,0,112.86,0,106.16,156.1,154.82,173.6,12.29,1.0,22.55,3.0349529867072724,498819.7065866096,0
11.97,1,116.7,1,104.32,166.8,156.77,144.6,12.24,0.0,24.6,2.928523523860541,488942.41461545986,0
11.98,1,112.4,1,96.12,173.6,167.69,157.2,12.19,0.0,22.32,3.2228678461377385,474491.98242599616,0
11.97,0,111.24,0,83.42,163.5,156.37,149.8,12.33,1.0,19.11,2.5877640352277083,488942.41461545986,0
11.98,1,114.44,1,110.14,140.8,164.14,140.5,12.17,0.0,27.1,3.190476350346503,412503.512552745,0
11.97,1,112.44,1,103.07,192.5,182.87,174.4,12.17,0.0,24.84,3.6938669956249757,460468.6250498847,0
11.98,1,114.31,1,95.1,129.7,141.0,151.1,12.15,1.0,23.28,2.9014215940827497,380788.7353793437,0
11.97,0,111.09,0,100.35,133.3,135.7,166.5,12.17,1.0,19.79,3.0252910757955354,455886.88567734644,0
11.98,0,113.72,0,80.29,133.0,155.21,149.3,12.25,1.0,17.68,2.5877640352277083,503832.9279826815,0
11.97,1,113.49,1,108.71,173.5,169.34,192.8,12.24,0.0,24.81,3.1654750481410856,474491.98242599616,0
11.97,0,116.08,0,103.81,134.9,152.21,158.9,12.28,1.0,22.31,2.8507065015037334,503832.9279826815,0
11.97,1,112.23,1,104.65,147.7,177.95,168.7,12.12,0.0,24.11,3.091042453358316,388481.17810109997,0
11.97,1,120.23,1,94.49,149.8,151.12,144.7,12.25,0.0,24.73,2.3978952727983707,404335.3957385773,0
11.97,1,114.81,1,102.16,170.7,159.32,163.4,12.24,0.0,24.43,2.667228206581955,488942.41461545986,0
11.97,1,114.24,1,99.31,197.2,170.96,165.9,12.17,0.0,22.75,2.8094026953624978,469770.7083161708,0
11.97,0,115.35,0,96.94,155.4,151.91,153.9,12.33,1.0,22.43,2.5952547069568657,484077.356302953,0
11.97,1,117.02,1,96.38,174.3,151.39,130.6,12.33,0.0,26.0,2.6026896854443837,484077.356302953,0
11.97,1,111.23,1,98.68,155.4,158.11,149.6,12.35,0.0,19.76,2.5494451709255714,493856.3675768817,0
11.97,0,108.12,0,103.1,150.1,162.65,138.5,12.15,1.0,23.0,3.100092288878234,488942.41461545986,0
11.97,1,115.61,1,106.15,150.7,157.75,131.9,12.2,1.0,23.45,3.0819099697950434,365857.7955006423,0
11.97,1,113.43,1,107.46,167.3,150.76,172.0,12.23,0.0,24.17,2.8213788864092133,341123.54748921306,0
11.97,1,115.15,1,106.81,152.2,171.09,157.1,12.16,0.0,29.62,2.7212954278522306,404335.3957385773,0
11.97,1,109.9,1,102.23,136.8,172.92,174.0,12.27,0.0,23.72,3.3603753871419,474491.98242599616,0
11.97,1,116.22,1,96.76,163.9,156.27,163.0,12.21,0.0,22.06,2.714694743820879,484077.356302953,0
11.97,1,112.96,1,97.14,133.3,170.84,146.2,12.27,0.0,21.71,2.6946271807700692,465096.4116686539,0
11.97,1,107.99,1,103.89,146.7,169.6,158.8,12.29,0.0,27.34,2.6461747973841225,344551.8961378237,0
11.97,1,109.24,1,109.31,166.1,162.43,149.5,12.25,1.0,27.56,3.0007198150650303,365857.7955006423,0
11.97,0,116.68,0,99.56,152.2,153.47,144.7,12.23,1.0,21.95,2.8678989020441064,460468.6250498847,0
11.97,0,112.02,0,95.39,141.9,154.27,180.7,12.26,1.0,21.28,2.4849066497880004,503832.9279826815,0
11.97,1,111.97,1,97.91,178.1,150.01,168.7,12.32,0.0,26.45,2.995732273553991,392385.4788500711,0
11.97,0,111.91,0,79.0,144.3,148.67,157.6,12.31,1.0,17.79,2.517696472610991,508896.533091413,0
11.97,1,112.07,1,99.34,163.7,155.94,148.1,12.2,0.0,25.7,2.6878474937846906,331041.82304912945,0
11.97,1,107.66,1,90.54,157.2,151.73,149.0,12.3,0.0,24.2,2.681021528714291,400312.1913298826,0
11.97,1,112.26,1,96.51,148.5,162.48,136.9,12.21,1.0,24.84,3.295836866004329,365857.7955006423,0
11.97,1,119.44,1,101.77,174.5,160.61,168.8,12.26,0.0,20.87,2.424802725718295,479260.7061294755,0
11.98,1,110.21,1,97.32,154.7,152.85,149.0,12.26,0.0,25.41,2.6390573296152584,400312.1913298826,0
11.97,1,114.78,1,99.56,159.5,159.27,149.1,12.21,0.0,19.98,2.8390784635086144,474491.98242599616,0
11.98,1,109.42,1,96.98,173.3,169.39,167.1,12.34,0.0,25.07,2.6026896854443837,396329.0184739155,0
11.97,1,120.18,1,92.72,158.2,158.15,163.8,12.17,1.0,28.59,2.9444389791664403,380788.7353793437,0
11.97,0,112.1,0,84.2,142.0,145.1,150.9,12.21,1.0,17.95,2.970414465569701,498819.7065866096,0
11.97,0,109.35,0,102.32,135.5,152.46,143.0,12.26,1.0,22.45,2.8791984572980396,488942.41461545986,0
11.97,0,114.62,1,92.69,197.7,150.38,189.9,12.23,0.0,26.79,3.269568939183719,365857.7955006423,0
11.97,1,111.07,1,101.54,155.8,151.72,159.8,12.25,1.0,25.63,2.8678989020441064,376999.82415587525,0
11.97,1,113.43,1,96.83,150.7,177.23,153.3,12.27,0.0,27.0,2.970414465569701,404335.3957385773,1
11.98,1,122.57,1,99.53,138.7,162.09,178.5,12.21,0.0,22.82,2.9231615807191558,396329.0184739155,0
11.97,1,116.28,1,102.48,176.3,168.48,163.3,12.19,0.0,24.6,3.1570004211501135,474491.98242599616,0
11.97,0,108.66,0,84.73,158.5,154.74,160.9,12.24,1.0,18.7,2.9231615807191558,484077.356302953,0
11.97,0,111.43,0,101.53,155.0,151.7,151.6,12.31,1.0,23.83,2.3608540011180215,484077.356302953,0
11.97,1,113.82,1,92.81,148.9,170.0,165.2,12.37,0.0,26.34,2.312535423847214,400312.1913298826,0
11.97,0,117.21,0,83.54,155.7,140.19,143.2,12.17,1.0,17.8,2.9069010598473755,498819.7065866096,0
11.97,1,113.31,1,101.75,165.6,165.57,151.9,12.24,0.0,23.06,3.202746442938317,400312.1913298826,0
11.97,0,117.09,0,99.4,174.9,149.71,158.1,12.13,1.0,24.03,2.9496883350525844,469770.7083161708,0
11.97,1,109.46,1,92.58,165.8,158.62,170.0,12.21,1.0,24.49,2.70805020110221,388481.17810109997,0
11.97,1,115.83,1,98.29,138.7,161.05,165.5,12.25,0.0,22.16,2.468099531471619,474491.98242599616,0
11.97,1,116.93,1,95.67,163.2,162.51,166.4,12.28,0.0,22.35,3.139832617527748,479260.7061294755,0
11.97,1,115.13,1,97.39,163.7,160.96,132.8,12.28,0.0,24.99,2.6390573296152584,341123.54748921306,0
11.97,0,115.07,0,97.82,162.8,152.45,161.6,12.17,1.0,19.99,2.856470206220483,498819.7065866096,0
11.97,1,114.72,1,98.37,145.5,158.25,161.7,12.27,0.0,21.57,2.833213344056216,484077.356302953,0
11.97,1,113.07,1,95.48,157.1,144.4,178.6,12.24,1.0,25.69,2.8213788864092133,380788.7353793437,0
11.97,1,113.8,1,97.77,156.4,153.89,166.2,12.44,0.0,18.48,2.0918640616783932,484077.356302953,0
11.97,1,118.81,1,88.1,147.3,148.64,164.0,12.18,0.0,22.69,2.70805020110221,396329.0184739155,0
11.97,1,111.9,1,98.51,168.9,168.13,173.6,12.16,0.0,22.12,2.9601050959108397,469770.7083161708,0
11.97,1,113.25,1,97.34,171.0,165.22,155.0,12.29,0.0,24.35,3.299533727885655,388481.17810109997,0
11.98,1,112.64,1,102.82,194.4,158.44,156.7,12.21,0.0,20.72,2.9496883350525844,479260.7061294755,0
11.97,1,115.13,1,98.75,155.1,159.82,150.1,12.21,1.0,25.08,3.095577608523707,365857.7955006423,0
11.97,1,110.11,1,94.74,138.5,165.31,178.0,12.29,0.0,24.53,2.797281334830153,392385.4788500711,0
11.97,1,117.64,1,95.14,163.9,143.71,189.6,12.28,0.0,24.12,3.152736022363656,362217.44961124816,0
11.97,1,116.74,1,103.26,149.7,172.76,157.4,12.19,0.0,23.33,3.039749158970765,474491.98242599616,0
11.97,0,115.25,0,101.95,150.1,153.22,170.0,12.32,1.0,24.08,2.772588722239781,465096.4116686539,0
11.97,0,110.38,0,99.45,139.5,143.81,150.8,12.23,1.0,21.96,2.975529566236472,488942.41461545986,0
11.97,1,108.08,1,94.21,188.7,159.31,151.5,12.27,1.0,23.92,2.797281334830153,373248.61322898994,0
11.97,0,107.91,0,80.75,149.8,143.8,168.9,12.22,1.0,16.7,2.797281334830153,503832.9279826815,0
11.97,1,116.06,1,107.26,150.0,170.61,148.9,12.19,0.0,24.76,2.975529566236472,479260.7061294755,0
11.97,1,109.54,1,104.82,164.9,167.49,161.7,12.27,0.0,27.87,2.91235066461494,373248.61322898994,0
11.97,1,111.7,1,89.61,131.8,162.51,151.7,12.21,0.0,23.14,2.7536607123542622,392385.4788500711,0
11.97,1,113.97,1,98.47,132.0,146.92,169.6,12.23,1.0,26.62,2.580216829592325,384615.72579367505,0
11.97,1,110.78,1,89.05,148.4,149.35,166.4,12.23,0.0,23.82,2.533696813957432,400312.1913298826,0
11.98,1,114.44,1,106.21,147.2,176.84,181.1,12.19,0.0,25.4,2.6461747973841225,474491.98242599616,0
11.98,1,110.09,1,97.99,158.0,151.67,153.8,12.18,0.0,20.96,3.139832617527748,484077.356302953,0
11.97,1,117.06,1,103.69,162.8,166.17,187.4,12.31,0.0,23.8,3.3638415951183864,479260.7061294755,0
11.97,0,112.58,0,80.48,157.2,145.55,148.5,12.29,1.0,18.39,2.8735646395797834,503832.9279826815,0
11.97,1,120.35,1,106.81,145.1,169.36,183.1,12.17,0.0,24.6,3.9908341858524357,479260.7061294755,0
11.97,1,110.83,1,100.33,175.0,147.82,149.7,12.28,0.0,25.81,2.653241964607215,384615.72579367505,0
11.98,1,113.64,1,97.36,172.8,169.89,132.8,12.2,0.0,23.52,2.6741486494265287,474491.98242599616,0
11.97,0,115.15,0,100.95,141.4,147.79,164.1,12.26,1.0,23.78,2.928523523860541,484077.356302953,0
11.97,1,118.19,1,111.9,146.5,180.63,185.8,12.3,0.0,25.58,2.5649493574615367,469770.7083161708,0
11.97,1,113.72,1,95.71,138.3,154.1,151.9,12.21,0.0,22.54,2.747270914255491,488942.41461545986,0
11.97,0,109.32,0,99.02,154.9,152.25,142.8,12.24,1.0,21.47,2.8903717578961645,465096.4116686539,0
11.97,0,111.92,0,82.6,152.3,144.46,145.9,12.33,1.0,17.69,2.7536607123542622,498819.7065866096,0
11.97,1,126.3,1,108.92,147.0,154.47,158.7,12.33,1.0,22.95,3.0587070727153796,373248.61322898994,0
11.97,0,119.84,0,92.67,166.7,146.1,178.7,12.31,1.0,22.94,2.653241964607215,469770.7083161708,0
11.97,1,106.17,1,101.87,159.8,154.46,163.3,12.2,1.0,26.23,2.884800712846709,365857.7955006423,0
11.97,1,112.58,1,91.27,156.8,158.61,142.4,12.18,0.0,24.08,3.095577608523707,479260.7061294755,0
11.97,1,114.15,1,105.87,162.2,178.33,148.1,12.21,0.0,24.33,3.3068867021909143,469770.7083161708,0
11.97,0,111.45,0,99.72,159.0,150.01,178.1,12.2,1.0,23.52,2.954910279033736,498819.7065866096,0
11.97,0,113.43,0,100.78,163.9,152.63,172.1,12.3,1.0,21.93,2.7343675094195836,484077.356302953,0
11.97,1,110.7,1,105.21,165.1,145.31,160.9,12.25,0.0,27.51,2.803360380906535,384615.72579367505,0
11.97,1,108.33,1,103.68,164.7,162.15,150.1,12.36,1.0,25.49,2.2512917986064953,362217.44961124816,0
11.97,0,113.45,0,102.58,130.4,147.02,138.3,12.27,1.0,24.93,2.8449093838194073,479260.7061294755,0
11.97,0,114.87,0,105.38,156.3,152.16,149.8,12.36,1.0,22.66,2.6946271807700692,493856.3675768817,0
11.97,1,116.54,1,99.87,157.6,181.11,186.1,12.18,0.0,23.29,3.4210000089583352,465096.4116686539,0
11.97,1,105.38,1,89.02,158.5,166.74,152.3,12.33,0.0,21.85,2.533696813957432,392385.4788500711,0
11.97,1,113.23,1,93.1,169.7,161.81,183.1,12.18,0.0,22.94,4.04305126783455,474491.98242599616,0
11.97,0,108.29,0,100.87,174.0,139.08,170.4,12.26,1.0,22.14,2.970414465569701,465096.4116686539,0
11.98,0,117.06,1,94.6,197.6,160.17,138.9,12.19,0.0,23.37,3.4307561839036995,493856.3675768817,0
11.97,1,112.92,1,99.4,182.2,168.51,161.9,12.17,0.0,20.86,2.9601050959108397,479260.7061294755,0
11.97,1,113.36,1,101.96,158.0,181.03,157.2,12.16,0.0,24.12,3.1654750481410856,479260.7061294755,0
11.97,1,112.79,1,97.91,155.3,176.45,147.1,12.27,0.0,26.41,2.6100697927420065,412503.512552745,0
11.97,0,115.54,0,100.49,124.2,140.04,134.8,12.23,1.0,24.75,2.7343675094195836,469770.7083161708,0
11.97,0,109.76,0,108.97,158.5,152.14,155.4,12.21,1.0,21.54,2.70805020110221,498819.7065866096,0
11.97,1,119.72,1,91.36,154.3,167.69,152.4,12.38,0.0,23.5,2.302585092994046,384615.72579367505,0
11.97,0,114.57,0,102.81,142.5,139.83,182.6,12.18,1.0,23.32,2.928523523860541,484077.356302953,0
11.97,0,106.06,0,80.02,150.4,145.99,164.1,12.31,1.0,17.26,2.70805020110221,498819.7065866096,0
11.97,1,107.79,1,96.42,163.4,157.45,150.2,12.25,1.0,25.11,3.332204510175204,376999.82415587525,0
11.97,1,111.31,1,98.23,146.4,156.62,140.7,12.3,1.0,26.01,2.6602595372658615,376999.82415587525,0
11.97,1,111.04,1,87.24,157.3,149.62,153.6,12.37,0.0,22.96,3.250374491927572,400312.1913298826,0
11.97,0,109.31,0,100.6,148.6,139.15,159.3,12.23,1.0,22.3,3.054001181677967,469770.7083161708,0
11.97,1,112.06,1,89.16,172.2,154.78,184.5,12.36,1.0,24.28,2.4595888418037104,380788.7353793437,0
11.97,0,115.32,1,103.84,197.9,158.73,148.4,12.31,0.0,27.96,2.4849066497880004,376999.82415587525,0
11.97,1,113.62,1,99.99,150.1,151.08,147.4,12.27,0.0,24.0,3.068052935133617,334368.84868262074,0
11.98,1,115.45,1,98.45,148.2,160.62,169.9,12.18,1.0,25.98,2.624668592163159,369534.7274744691,0
11.97,1,112.38,1,97.99,127.6,155.06,130.1,12.21,0.0,20.32,2.6878474937846906,479260.7061294755,0
11.97,1,112.71,1,94.79,152.1,164.68,153.0,12.29,0.0,26.44,2.970414465569701,396329.0184739155,0
11.97,1,117.49,1,105.05,166.6,159.89,167.3,12.29,1.0,24.0,2.4159137783010487,369534.7274744691,0
11.97,1,112.32,1,102.75,155.2,151.93,170.9,12.25,0.0,27.44,2.760009940032921,400312.1913298826,0
11.97,0,109.95,0,93.97,154.3,150.82,168.7,12.21,1.0,20.41,3.039749158970765,465096.4116686539,0
11.97,1,108.7,1,97.36,151.3,165.0,158.8,12.31,0.0,23.06,2.451005098112319,474491.98242599616,0
11.97,1,111.77,1,99.03,159.4,157.6,155.8,12.17,0.0,24.36,3.784189633918261,474491.98242599616,0
11.97,1,114.33,1,97.66,152.8,179.14,150.6,12.19,0.0,21.54,3.269568939183719,465096.4116686539,0
11.97,1,114.13,1,98.26,156.4,155.57,156.1,12.23,0.0,24.63,3.2228678461377385,488942.41461545986,0
11.97,0,118.61,0,81.74,173.4,140.24,183.3,12.29,1.0,18.63,2.653241964607215,493856.3675768817,0
11.97,1,110.78,1,91.74,139.1,161.0,159.8,12.28,0.0,23.11,2.617395832834079,400312.1913298826,0
11.97,0,114.49,1,101.69,197.9,144.28,197.5,12.23,0.0,26.28,3.2108436531709366,380788.7353793437,0
11.97,0,112.46,0,84.09,148.0,143.0,152.7,12.38,1.0,18.64,2.5572273113676265,493856.3675768817,0
11.97,1,117.76,1,99.43,165.5,141.9,151.3,12.2,0.0,25.98,2.70805020110221,380788.7353793437,0
11.98,1,115.19,1,102.24,191.2,159.31,181.3,12.19,0.0,28.27,3.2771447329921766,373248.61322898994,0
11.97,1,111.91,1,104.88,139.3,155.16,184.1,12.34,0.0,24.28,2.7536607123542622,404335.3957385773,0
11.97,1,113.1,1,101.4,164.0,158.93,177.5,12.27,1.0,23.78,3.1354942159291497,373248.61322898994,0
11.97,1,117.35,1,106.37,155.3,179.03,142.2,12.3,0.0,23.57,2.322387720290225,469770.7083161708,0
11.97,0,109.82,0,98.86,176.5,153.6,150.4,12.33,1.0,20.73,2.302585092994046,465096.4116686539,0
11.98,1,111.7,1,95.79,153.9,151.24,156.4,12.2,0.0,20.09,2.72785282839839,484077.356302953,0
11.98,1,112.6,1,100.72,159.0,157.82,167.3,12.2,0.0,26.16,2.970414465569701,484077.356302953,0
11.97,1,109.25,1,89.63,146.7,157.94,184.8,12.14,0.0,22.54,3.353406717825807,351512.3061485672,0
11.98,1,114.16,1,97.44,154.9,158.0,152.4,12.21,0.0,25.1,3.077312260546414,400312.1913298826,0
11.97,0,113.64,0,92.94,166.0,138.04,159.0,12.1,1.0,19.58,4.050044303325521,465096.4116686539,0
11.98,1,108.86,1,87.85,141.3,146.61,146.0,12.27,0.0,23.97,2.6878474937846906,404335.3957385773,0
11.97,1,109.56,1,102.29,164.1,178.9,166.2,12.16,0.0,24.31,2.7788192719904172,469770.7083161708,0
11.97,0,111.83,0,94.51,172.3,157.23,175.3,12.35,1.0,20.82,2.624668592163159,498819.7065866096,0
11.97,1,112.27,1,96.25,155.3,165.69,186.9,12.32,0.0,26.36,2.681021528714291,479260.7061294755,0
11.97,1,114.61,1,99.8,154.7,160.51,153.2,12.17,1.0,24.64,3.246490991901174,365857.7955006423,0
11.97,1,112.18,1,99.17,157.7,168.6,144.9,12.16,0.0,21.81,3.349904087274605,469770.7083161708,0
11.98,1,107.45,1,99.11,140.2,151.97,148.9,12.22,0.0,21.76,2.9014215940827497,493856.3675768817,0
11.97,0,111.43,0,83.6,172.5,154.88,139.6,12.18,1.0,18.27,2.9069010598473755,503832.9279826815,0
11.97,1,113.5,1,107.09,161.6,173.77,161.8,12.26,0.0,24.57,3.0252910757955354,469770.7083161708,0
11.97,1,116.95,1,102.74,166.3,179.92,151.7,12.16,0.0,26.89,2.9601050959108397,392385.4788500711,0
11.97,1,109.19,1,95.05,168.9,151.93,154.3,12.36,1.0,23.02,2.667228206581955,376999.82415587525,0
11.97,1,114.98,1,101.66,159.0,142.52,149.6,12.28,1.0,25.33,2.509599262378372,373248.61322898994,0
11.97,0,109.37,0,103.11,158.3,135.74,141.9,12.32,1.0,22.72,2.766319109226186,465096.4116686539,0
11.97,1,111.1,1,109.27,179.0,171.28,175.5,12.25,0.0,27.1,2.5649493574615367,384615.72579367505,0
11.97,1,113.45,1,100.64,167.3,157.86,155.7,12.35,0.0,27.15,2.72785282839839,351512.3061485672,0
11.97,0,113.11,0,86.26,151.2,151.75,147.3,12.33,1.0,18.8,2.791165107812717,493856.3675768817,0
11.97,0,113.25,0,92.9,150.0,154.75,175.4,12.26,1.0,21.62,2.9444389791664403,488942.41461545986,0
11.97,1,112.15,1,95.56,158.3,154.02,178.6,12.2,0.0,25.46,3.0301337002713233,400312.1913298826,0
11.97,1,116.93,1,104.83,166.0,163.22,158.9,12.25,0.0,23.9,2.995732273553991,344551.8961378237,0
11.97,1,110.47,1,97.43,157.2,169.19,151.9,12.24,0.0,25.45,2.5952547069568657,474491.98242599616,0
11.97,0,120.33,0,105.77,153.4,159.83,169.1,12.2,1.0,25.46,2.8507065015037334,460468.6250498847,0
11.97,1,109.11,1,98.04,157.1,151.73,170.6,12.35,0.0,23.58,2.468099531471619,493856.3675768817,0
11.97,0,108.24,0,99.98,159.4,139.25,132.0,12.28,1.0,23.51,2.9652730660692823,465096.4116686539,0
11.97,1,111.83,1,102.18,169.1,155.39,163.3,12.37,0.0,26.32,2.4336133554004498,416649.2417767062,0
11.97,1,117.78,1,102.43,160.5,158.0,150.3,12.29,0.0,27.82,2.5572273113676265,369534.7274744691,0
11.97,1,114.88,1,97.23,163.2,157.52,176.4,12.25,0.0,23.22,3.417726683613366,484077.356302953,0
11.97,1,119.52,1,104.74,183.6,168.84,168.0,12.17,0.0,22.82,2.5952547069568657,479260.7061294755,0
11.97,1,109.71,1,97.37,150.2,158.17,153.6,12.3,1.0,25.37,2.509599262378372,365857.7955006423,0
11.97,1,112.58,1,99.79,184.7,153.01,171.4,12.31,1.0,29.78,2.772588722239781,376999.82415587525,0
11.97,1,112.96,1,94.78,168.4,161.07,158.7,12.26,1.0,26.57,2.8791984572980396,369534.7274744691,0
11.97,0,116.04,0,94.47,150.8,136.22,141.3,12.31,1.0,22.73,2.6741486494265287,479260.7061294755,0
11.97,1,112.39,1,94.91,163.5,140.95,136.0,12.21,1.0,23.14,2.7212954278522306,380788.7353793437,0
11.97,0,115.56,1,88.41,197.8,141.06,166.6,12.26,0.0,22.46,2.91235066461494,355045.0635575014,0
11.97,1,111.48,1,102.61,165.8,152.08,142.0,12.23,0.0,24.7,3.6109179126442243,400312.1913298826,0
11.97,1,109.56,1,100.96,166.4,169.87,164.5,12.25,0.0,23.44,3.0204248861443626,469770.7083161708,0
11.97,1,119.32,1,95.15,165.6,151.07,149.0,12.31,0.0,24.96,2.766319109226186,400312.1913298826,0
11.97,0,111.22,0,80.37,157.1,162.68,171.5,12.28,1.0,18.24,2.8622008809294686,484077.356302953,0
11.97,0,114.49,0,101.01,157.6,150.99,164.4,12.18,1.0,21.12,2.70805020110221,503832.9279826815,0
11.97,1,109.77,1,96.95,149.6,160.67,156.6,12.31,0.0,24.15,2.624668592163159,400312.1913298826,0
11.98,0,110.77,0,100.39,146.3,157.93,128.1,12.14,1.0,23.06,2.833213344056216,460468.6250498847,0
11.97,0,118.7,0,94.43,159.5,144.33,159.1,12.3,1.0,22.82,2.580216829592325,465096.4116686539,0
11.98,1,111.08,1,103.2,156.8,141.67,156.3,12.3,1.0,25.9,2.3608540011180215,376999.82415587525,0
11.98,1,107.19,1,88.57,163.2,148.27,145.9,12.31,0.0,23.14,2.5494451709255714,400312.1913298826,0
11.97,1,113.41,1,104.06,154.9,174.9,140.3,12.21,0.0,21.95,3.0492730404820207,469770.7083161708,0
11.97,1,115.97,1,104.76,164.6,175.73,157.7,12.3,0.0,27.73,3.109060958860994,433653.0199002855,0
11.98,1,115.51,1,103.8,152.1,149.03,141.5,12.21,0.0,25.38,3.487375077903208,380788.7353793437,0
11.97,1,109.86,1,107.81,173.5,167.07,172.4,12.37,0.0,27.95,2.424802725718295,373248.61322898994,0
11.97,1,106.98,1,95.66,163.4,157.63,177.4,12.38,1.0,25.44,2.4159137783010487,369534.7274744691,0
11.97,0,113.63,0,97.5,180.8,133.07,168.6,12.44,1.0,21.19,2.163323025660538,465096.4116686539,0
11.97,1,114.19,1,95.46,165.8,154.38,167.1,12.28,0.0,24.62,2.9444389791664403,400312.1913298826,0
11.97,1,111.71,1,99.42,157.7,171.27,167.0,12.29,0.0,25.54,2.617395832834079,484077.356302953,0
11.97,1,113.93,1,101.29,181.0,163.66,141.5,12.26,0.0,21.38,2.6390573296152584,474491.98242599616,0
11.97,1,119.38,1,96.26,160.0,167.75,149.3,12.3,0.0,22.56,3.2733640101522705,469770.7083161708,0
11.97,1,113.25,1,94.19,130.4,174.74,191.9,12.23,0.0,23.37,3.0106208860477417,469770.7083161708,0
11.97,1,113.53,1,101.08,163.2,135.79,161.7,12.24,1.0,25.35,2.5494451709255714,373248.61322898994,0
11.97,0,123.59,0,98.35,143.3,144.66,176.2,12.28,1.0,22.46,2.856470206220483,460468.6250498847,0
11.97,1,110.84,1,105.65,161.3,183.82,162.0,12.3,0.0,23.6,2.2192034840549946,469770.7083161708,0
11.98,1,107.66,1,94.9,158.2,170.19,159.1,12.24,0.0,25.13,3.054001181677967,392385.4788500711,0
11.98,1,111.21,1,93.77,161.6,171.68,171.5,12.24,0.0,22.34,2.766319109226186,479260.7061294755,0
